"left daughter","right daughter","split var","split point","status","prediction"
2,3,"queigacc.120",2.14941446,1,NA
4,5,"twnnon.30",5.3135107,1,NA
6,7,"qutwenon.120",2.625,1,NA
8,9,"queigsp.120",0.825,1,NA
10,11,"iqrseqacc.120",0.136764274,1,NA
12,13,"queigsp.30",3.4,1,NA
14,15,"medianseqacc.120",0.42987335,1,NA
16,17,"meanseqacc.120",0.3125148665,1,NA
18,19,"qutweseqacc.30",0.08471,1,NA
20,21,"varseqacc.120",0.00835369,1,NA
22,23,"queignon.30",14.025,1,NA
24,25,"mediannon.30",2.12543165,1,NA
26,27,"meansp.30",3.804166667,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Bicycle"
28,29,"iqrnon.120",0.46745452,1,NA
30,31,"queigseqacc.120",0.432473325,1,NA
32,33,"varacc.120",0.04557085,1,NA
34,35,"maxnon.120",7.5,1,NA
36,37,"varacc.30",0.0317201865,1,NA
38,39,"maxsp.120",22.25,1,NA
40,41,"meansp.120",8.3177083335,1,NA
42,43,"meansp.120",7.13125,1,NA
44,45,"mediansp.120",1.875,1,NA
46,47,"meanacc.120",2.5957332185,1,NA
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Bus"
48,49,"kurtacc.120",9.191770162,1,NA
50,51,"qutweseqacc.120",0.00908815,1,NA
0,0,NA,0,-1,"Wait"
52,53,"minacc.30",0.0013292405,1,NA
54,55,"minseqacc.120",1.35e-07,1,NA
56,57,"meansp.120",6.6738753185,1,NA
58,59,"mediannon.120",0.8755724,1,NA
60,61,"maxsp.120",16.125,1,NA
0,0,NA,0,-1,"Rail"
62,63,"maxacc.30",0.87253535,1,NA
64,65,"meanseqacc.30",0.184655769,1,NA
66,67,"iqrsp.30",4.9375,1,NA
68,69,"queigseqacc.30",0.448093345,1,NA
70,71,"medianseqacc.120",0.3103342775,1,NA
72,73,"entacc.30",0.1978587005,1,NA
74,75,"meanseqsp.30",0.0344827585,1,NA
76,77,"queigseqacc.120",0.77977343,1,NA
0,0,NA,0,-1,"Wait"
78,79,"maxsp.120",2.625,1,NA
0,0,NA,0,-1,"Walk"
80,81,"varacc.30",0.0009086965,1,NA
82,83,"varsp.120",0.0425868015,1,NA
84,85,"skewseqacc.120",3.5828026105,1,NA
86,87,"medianacc.120",0.099520489,1,NA
88,89,"queignon.30",3.25,1,NA
90,91,"maxacc.120",11.5112375,1,NA
92,93,"maxnon.120",7.75,1,NA
94,95,"meansp.120",1.6802083335,1,NA
96,97,"maxsp.120",6.8580773,1,NA
98,99,"minacc.120",0.000388452,1,NA
0,0,NA,0,-1,"Walk"
100,101,"medianseqacc.30",0.928418225,1,NA
102,103,"meanseqacc.120",0.2419395705,1,NA
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
104,105,"entacc.120",0.1778425535,1,NA
106,107,"medianseqsp.30",0.375,1,NA
0,0,NA,0,-1,"Car"
108,109,"iqrnon.120",6.90625,1,NA
110,111,"queignon.30",11.175,1,NA
112,113,"qutwesp.120",4.625,1,NA
114,115,"medianacc.30",0.13297745,1,NA
0,0,NA,0,-1,"Bus"
116,117,"maxacc.30",0.9508178,1,NA
118,119,"iqracc.120",0.22747412,1,NA
0,0,NA,0,-1,"Rail"
120,121,"mediannon.30",20.875,1,NA
0,0,NA,0,-1,"Wait"
122,123,"varsp.30",0.7533045975,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Wait"
124,125,"minacc.120",0.007011635,1,NA
126,127,"queigsp.30",0.401451008,1,NA
128,129,"skewacc.30",0.4186231015,1,NA
130,131,"varacc.30",0.011279163,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bus"
132,133,"qutweseqacc.120",0.020198806,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bicycle"
134,135,"meanseqsp.120",0.0535714285,1,NA
136,137,"medianseqacc.30",0.8226069,1,NA
0,0,NA,0,-1,"Car"
138,139,"varsp.120",16.025382965,1,NA
140,141,"queigacc.120",0.445300271,1,NA
142,143,"meanseqacc.120",0.122564061,1,NA
144,145,"medianseqacc.120",0.171827825,1,NA
146,147,"queigacc.120",0.648099121,1,NA
148,149,"iqracc.120",0.46705,1,NA
150,151,"entseqacc.30",0.5122824695,1,NA
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Walk"
152,153,"qutweseqacc.30",0.104466596,1,NA
154,155,"queigsp.30",13.875,1,NA
156,157,"minnon.120",2.5,1,NA
158,159,"iqracc.120",0.303482305,1,NA
160,161,"skewacc.30",2.547338164,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
162,163,"meanacc.120",0.334121742,1,NA
164,165,"maxseqacc.120",1.603603685,1,NA
166,167,"meanacc.120",0.3130796445,1,NA
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Rail"
168,169,"minnon.30",0.375,1,NA
0,0,NA,0,-1,"Car"
170,171,"iqrnon.120",9.8943052,1,NA
172,173,"minsp.30",5.375,1,NA
0,0,NA,0,-1,"Car"
174,175,"maxacc.120",1.79858405,1,NA
0,0,NA,0,-1,"Car"
176,177,"qutweseqacc.120",0.0155296245,1,NA
178,179,"maxseqsp.30",1.8687072,1,NA
180,181,"qutwenon.120",0.25,1,NA
182,183,"skewacc.30",0.2931666895,1,NA
184,185,"kurtacc.120",13.31606824,1,NA
186,187,"varseqacc.120",0.1287895555,1,NA
0,0,NA,0,-1,"Bus"
188,189,"entacc.120",0.3229590455,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Wait"
190,191,"meanseqsp.120",0.069327731,1,NA
192,193,"meannon.120",6.6882440475,1,NA
194,195,"queigsp.120",0.65,1,NA
196,197,"skewacc.120",1.7401181615,1,NA
198,199,"maxseqacc.120",15.2864893,1,NA
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
