"left daughter","right daughter","split var","split point","status","prediction"
2,3,"maxnon.120",3.63336635,1,NA
4,5,"queigseqacc.120",0.57328546,1,NA
6,7,"medianacc.120",0.866793075,1,NA
8,9,"iqracc.120",0.15293115,1,NA
10,11,"meanseqacc.120",0.7988752425,1,NA
12,13,"maxnon.120",15.617916,1,NA
14,15,"maxsp.30",9.125,1,NA
16,17,"queignon.120",2.025,1,NA
18,19,"iqrseqacc.30",0.275801421,1,NA
20,21,"minseqacc.120",1.37e-06,1,NA
22,23,"mediansp.120",2.125,1,NA
24,25,"queigacc.30",0.442821834,1,NA
26,27,"meanacc.120",0.2343190215,1,NA
28,29,"maxsp.120",9.875,1,NA
30,31,"maxsp.30",21.875,1,NA
32,33,"skewacc.120",2.8767734085,1,NA
34,35,"meansp.30",0.6541666665,1,NA
36,37,"skewseqacc.30",2.118400114,1,NA
38,39,"medianseqacc.120",0.11847931,1,NA
40,41,"queigsp.120",0.125,1,NA
42,43,"queigsp.120",2.01789983,1,NA
44,45,"varsp.120",0.617795252,1,NA
46,47,"maxnon.30",2.375,1,NA
48,49,"medianacc.120",0.172834315,1,NA
50,51,"medianseqacc.120",0.2562563135,1,NA
52,53,"meansp.120",15.451041665,1,NA
54,55,"maxnon.30",20.375,1,NA
56,57,"queigsp.30",1.575,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
58,59,"minseqacc.120",0.000100365,1,NA
60,61,"maxseqsp.30",1.95984345,1,NA
62,63,"queigseqacc.120",0.1365198035,1,NA
0,0,NA,0,-1,"Rail"
64,65,"meanseqsp.120",0.0134255625,1,NA
66,67,"minsp.30",0.25,1,NA
68,69,"qutwenon.120",0.875,1,NA
70,71,"meanacc.120",0.6819744025,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
72,73,"queigacc.30",1.031814,1,NA
74,75,"meannon.30",2.0357142855,1,NA
76,77,"qutweacc.120",0.041790237,1,NA
78,79,"kurtseqacc.120",17.835464935,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
80,81,"qutwenon.30",3.625,1,NA
82,83,"queigseqacc.30",0.2626350845,1,NA
84,85,"varseqsp.120",0.098200933,1,NA
86,87,"meanseqsp.120",0.362394958,1,NA
88,89,"auto.corr.120",0.261291341,1,NA
0,0,NA,0,-1,"Car"
90,91,"mediannon.120",10.4375,1,NA
92,93,"minacc.30",0.00095,1,NA
94,95,"qutwesp.30",0.5,1,NA
0,0,NA,0,-1,"Bicycle"
96,97,"qutweseqacc.120",0.0098590425,1,NA
98,99,"maxacc.30",0.413016645,1,NA
100,101,"meanacc.120",0.1748303225,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
102,103,"varacc.120",0.1647751155,1,NA
104,105,"maxsp.120",0.79882097,1,NA
106,107,"varseqsp.120",0.0631409345,1,NA
108,109,"minacc.30",0.028146681,1,NA
110,111,"entacc.120",0.2231426205,1,NA
112,113,"medianacc.30",0.61097893,1,NA
114,115,"meanseqsp.120",0.025210084,1,NA
0,0,NA,0,-1,"Wait"
116,117,"varacc.120",3.1778231965,1,NA
118,119,"varacc.120",3.531115262,1,NA
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Wait"
120,121,"entacc.30",0.726958455,1,NA
122,123,"meannon.120",0.6589682355,1,NA
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bicycle"
124,125,"entseqacc.120",0.5761040835,1,NA
126,127,"minacc.120",0.0009630915,1,NA
128,129,"meanseqsp.120",0.2668067225,1,NA
130,131,"kurtacc.120",15.047387555,1,NA
132,133,"skewacc.120",3.531479082,1,NA
134,135,"queigsp.120",12.59869705,1,NA
136,137,"meanacc.120",1.311394564,1,NA
138,139,"meansp.120",8.5611000465,1,NA
140,141,"varacc.120",0.038769201,1,NA
142,143,"kurtacc.120",28.72319425,1,NA
144,145,"maxsp.120",17.875,1,NA
146,147,"varacc.120",0.0542596295,1,NA
0,0,NA,0,-1,"Bus"
148,149,"iqrsp.30",0.1249765,1,NA
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Walk"
150,151,"kurtseqacc.120",27.403712955,1,NA
152,153,"kurtacc.30",2.446872355,1,NA
0,0,NA,0,-1,"Bus"
154,155,"medianseqacc.120",0.050351345,1,NA
156,157,"meansp.120",0.0197916665,1,NA
158,159,"varseqsp.120",0.1272262915,1,NA
160,161,"skewacc.120",3.1535870175,1,NA
162,163,"medianacc.30",0.3359528325,1,NA
0,0,NA,0,-1,"Walk"
164,165,"meanacc.30",0.0849460885,1,NA
166,167,"maxnon.120",0.125,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
168,169,"kurtacc.120",4.798708362,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bicycle"
170,171,"meanseqacc.120",0.5176779955,1,NA
172,173,"kurtacc.30",27.09126354,1,NA
174,175,"kurtseqacc.120",32.41303927,1,NA
176,177,"entseqacc.30",0.5443393155,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Walk"
178,179,"maxacc.30",13.867865,1,NA
0,0,NA,0,-1,"Walk"
180,181,"medianseqacc.30",0.0705804065,1,NA
182,183,"queigacc.120",0.178894994,1,NA
184,185,"medianseqacc.30",0.0880962215,1,NA
186,187,"minacc.120",0.0081180545,1,NA
188,189,"skewseqacc.120",3.714946857,1,NA
190,191,"entseqacc.120",0.5183719395,1,NA
192,193,"auto.corr.120",0.2701440585,1,NA
194,195,"meanseqacc.120",0.2814627475,1,NA
196,197,"maxseqacc.120",5.2650128,1,NA
198,199,"queigseqacc.120",0.404911437,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Wait"
