"left daughter","right daughter","split var","split point","status","prediction"
2,3,"varseqacc.120",0.611608998,1,NA
4,5,"maxsp.120",13.146233,1,NA
6,7,"maxsp.120",3.63336635,1,NA
8,9,"varsp.30",0.049939489,1,NA
10,11,"queigsp.120",16.003905,1,NA
12,13,"medianseqacc.120",0.217352837,1,NA
14,15,"queignon.120",6.625,1,NA
16,17,"iqracc.120",0.42581339,1,NA
18,19,"queigacc.30",0.82636591,1,NA
20,21,"iqracc.120",0.2115379955,1,NA
22,23,"qutweseqacc.120",0.022838135,1,NA
24,25,"iqracc.120",0.9372146885,1,NA
26,27,"iqrnon.120",1.7063643025,1,NA
28,29,"queigsp.120",1.7421807,1,NA
30,31,"iqrsp.120",5.625,1,NA
32,33,"mediansp.120",0.1875,1,NA
34,35,"iqrsp.120",0.125,1,NA
36,37,"iqracc.30",0.173805455,1,NA
38,39,"maxsp.120",7.625,1,NA
40,41,"iqrseqacc.120",0.137182189,1,NA
42,43,"varsp.120",32.955628505,1,NA
44,45,"varacc.30",0.02632569,1,NA
46,47,"meanseqsp.30",0.047413793,1,NA
48,49,"iqracc.30",0.5355252525,1,NA
50,51,"varacc.30",10.53591707,1,NA
52,53,"twnnon.30",2.04541435,1,NA
0,0,NA,0,-1,"Bicycle"
54,55,"iqrsp.120",0.75,1,NA
0,0,NA,0,-1,"Bicycle"
56,57,"mediansp.120",11.9375,1,NA
58,59,"qutwesp.120",3.7,1,NA
60,61,"maxsp.120",2.375,1,NA
62,63,"varseqacc.120",0.0507644605,1,NA
64,65,"meansp.30",2.125,1,NA
66,67,"queigseqsp.120",0.3,1,NA
68,69,"maxsp.30",2.4085665,1,NA
70,71,"kurtacc.30",13.98958599,1,NA
72,73,"maxsp.30",3.125,1,NA
74,75,"maxseqacc.30",1.6850411,1,NA
76,77,"medianacc.120",0.3574440575,1,NA
78,79,"meansp.120",6.5802083335,1,NA
80,81,"minacc.30",0.19934161,1,NA
82,83,"meanseqacc.120",0.1400676445,1,NA
84,85,"meanacc.120",0.2353742105,1,NA
86,87,"minsp.30",15.875,1,NA
88,89,"meansp.30",2.25,1,NA
90,91,"qutwesp.120",3.675,1,NA
0,0,NA,0,-1,"Wait"
92,93,"varseqacc.30",1.8196292595,1,NA
94,95,"queignon.120",2,1,NA
96,97,"skewseqacc.30",4.2384235525,1,NA
98,99,"meanacc.120",2.1008596115,1,NA
100,101,"qutweacc.120",0.87056229,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
102,103,"maxnon.120",10.8567865,1,NA
104,105,"kurtseqacc.120",21.217023695,1,NA
106,107,"iqracc.30",0.136999255,1,NA
108,109,"meannon.120",7.692791005,1,NA
110,111,"maxseqsp.30",0.625,1,NA
112,113,"iqrsp.120",0.875,1,NA
114,115,"maxacc.120",3.5980426,1,NA
116,117,"minsp.30",3.125,1,NA
118,119,"queignon.120",2.625,1,NA
120,121,"qutweseqacc.120",0.04110864,1,NA
122,123,"qutweseqacc.120",0.012652595,1,NA
124,125,"varseqacc.120",0.015723743,1,NA
126,127,"entacc.120",0.1521228565,1,NA
128,129,"qutwenon.120",3.27404,1,NA
130,131,"minseqacc.30",0.00068635,1,NA
0,0,NA,0,-1,"Bicycle"
132,133,"queigacc.30",0.92815865,1,NA
134,135,"qutweseqacc.30",0.125297686,1,NA
136,137,"skewseqacc.30",0.7588565305,1,NA
138,139,"mediansp.120",2.625,1,NA
140,141,"varseqacc.120",0.0486740865,1,NA
142,143,"varacc.120",0.316794849,1,NA
144,145,"qutweseqacc.120",0.0275741415,1,NA
0,0,NA,0,-1,"Bus"
146,147,"minacc.30",0.0365366785,1,NA
148,149,"qutweacc.30",0.0264314235,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
150,151,"kurtacc.30",19.74193919,1,NA
152,153,"iqrnon.120",5.65625,1,NA
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
154,155,"kurtseqacc.30",4.184393406,1,NA
156,157,"medianseqacc.30",0.09707265,1,NA
0,0,NA,0,-1,"Walk"
158,159,"kurtacc.120",31.378226235,1,NA
160,161,"iqrseqacc.120",0.64236526,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
162,163,"varsp.30",0.4956811995,1,NA
164,165,"queigsp.120",0.025,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
166,167,"varsp.30",0.81483477,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
168,169,"varseqacc.120",0.0356691465,1,NA
170,171,"kurtacc.120",9.6991392135,1,NA
172,173,"kurtseqacc.30",7.399621009,1,NA
174,175,"varsp.120",14.116364675,1,NA
176,177,"maxseqacc.30",0.123114196,1,NA
0,0,NA,0,-1,"Car"
178,179,"maxseqacc.120",6.27497368,1,NA
180,181,"minnon.30",3.125,1,NA
0,0,NA,0,-1,"Wait"
182,183,"varsp.30",0.003053161,1,NA
184,185,"iqracc.120",0.460882368,1,NA
0,0,NA,0,-1,"Bicycle"
186,187,"maxacc.120",5.9177935,1,NA
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
188,189,"queigacc.120",0.31842525,1,NA
190,191,"meannon.120",2.2628930815,1,NA
192,193,"qutweacc.120",0.29818981,1,NA
194,195,"maxsp.120",9.375,1,NA
196,197,"medianseqacc.30",0.12222042,1,NA
198,199,"auto.corr.120",0.244939795,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
