"left daughter","right daughter","split var","split point","status","prediction"
2,3,"iqracc.120",1.201501455,1,NA
4,5,"meannon.120",9.578715418,1,NA
6,7,"minnon.30",1.6655694,1,NA
8,9,"medianseqacc.30",0.25169443,1,NA
10,11,"queigacc.120",0.345208845,1,NA
12,13,"maxsp.120",3.875,1,NA
14,15,"maxnon.30",3,1,NA
16,17,"maxnon.120",2.375,1,NA
18,19,"queignon.30",6.875,1,NA
20,21,"meannon.120",17.092824075,1,NA
22,23,"meannon.120",12.333690475,1,NA
24,25,"iqrnon.120",1.4975463,1,NA
26,27,"minseqacc.120",0.000108265,1,NA
28,29,"minsp.120",2.375,1,NA
30,31,"meanseqacc.120",0.606096834,1,NA
32,33,"queigseqacc.30",0.034437836,1,NA
34,35,"queigacc.120",0.29680341,1,NA
36,37,"mediannon.30",1.0613688,1,NA
38,39,"qutweacc.120",0.147361064,1,NA
40,41,"entseqacc.120",0.546226541,1,NA
0,0,NA,0,-1,"Car"
42,43,"mediansp.120",1.5,1,NA
44,45,"iqrsp.120",0.375,1,NA
46,47,"queigseqacc.120",0.597392,1,NA
48,49,"meansp.30",0.1184807815,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Bicycle"
50,51,"meanseqacc.30",0.2831801245,1,NA
0,0,NA,0,-1,"Walk"
52,53,"iqracc.30",0.664572834,1,NA
0,0,NA,0,-1,"Bicycle"
54,55,"iqrseqacc.120",0.0420890305,1,NA
56,57,"maxacc.120",1.9113532,1,NA
58,59,"queigsp.120",5.675,1,NA
60,61,"varseqsp.120",0.123606858,1,NA
62,63,"queigseqacc.30",0.72909,1,NA
64,65,"entseqacc.30",0.685609437,1,NA
66,67,"queigacc.30",0.984719712,1,NA
68,69,"qutweacc.120",0.587245748,1,NA
70,71,"meanseqsp.120",0.742647059,1,NA
72,73,"maxseqacc.120",1.759622095,1,NA
74,75,"meanseqacc.30",0.0723529945,1,NA
76,77,"meanseqsp.120",0.3529411765,1,NA
0,0,NA,0,-1,"Rail"
78,79,"queignon.120",23.025,1,NA
0,0,NA,0,-1,"Wait"
80,81,"qutweacc.120",0.041790237,1,NA
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
82,83,"varseqsp.120",0.0064048925,1,NA
84,85,"maxseqacc.120",6.073905465,1,NA
86,87,"qutweacc.30",0.069049363,1,NA
88,89,"kurtseqacc.120",12.931020845,1,NA
90,91,"varseqacc.120",0.0079399835,1,NA
92,93,"mediansp.120",0.625,1,NA
94,95,"iqracc.120",0.357664982,1,NA
96,97,"medianseqacc.120",0.11002882,1,NA
98,99,"entacc.30",0.210449721,1,NA
100,101,"queigseqacc.120",0.576522582,1,NA
0,0,NA,0,-1,"Bicycle"
102,103,"qutweacc.30",0.243558076,1,NA
104,105,"qutwesp.120",3.1,1,NA
106,107,"kurtacc.120",25.668508735,1,NA
108,109,"qutwenon.120",0.485053301,1,NA
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
110,111,"iqrsp.120",9.6875,1,NA
112,113,"varacc.30",0.0173877085,1,NA
0,0,NA,0,-1,"Rail"
114,115,"maxsp.120",14.305458,1,NA
116,117,"kurtacc.30",4.298969731,1,NA
118,119,"varacc.120",0.047114142,1,NA
120,121,"varseqsp.30",0.002078202,1,NA
0,0,NA,0,-1,"Car"
122,123,"queigacc.120",2.77370449,1,NA
124,125,"minacc.120",0.000584116,1,NA
0,0,NA,0,-1,"Wait"
126,127,"varseqsp.120",0.0094354345,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Wait"
128,129,"minsp.120",0.25,1,NA
130,131,"auto.corr.120",0.400679655,1,NA
132,133,"entseqacc.120",0.673578524,1,NA
134,135,"varacc.120",0.3760692685,1,NA
136,137,"medianseqacc.120",0.0602663475,1,NA
138,139,"maxnon.120",2.75,1,NA
140,141,"maxsp.120",14,1,NA
142,143,"minseqacc.120",1.195e-05,1,NA
144,145,"maxseqacc.30",0.928806745,1,NA
146,147,"varseqacc.30",0.2199727975,1,NA
148,149,"maxseqacc.120",1.1514304975,1,NA
150,151,"meanacc.30",0.525535903,1,NA
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bicycle"
152,153,"meansp.120",0.353125,1,NA
154,155,"iqrseqacc.30",0.557325126,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Walk"
156,157,"qutwenon.30",12.475,1,NA
0,0,NA,0,-1,"Bus"
158,159,"qutweacc.120",0.113070036,1,NA
160,161,"kurtacc.30",13.1061631165,1,NA
0,0,NA,0,-1,"Wait"
162,163,"minacc.30",0.0272873835,1,NA
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
164,165,"maxseqacc.120",3.972600925,1,NA
166,167,"mediannon.120",10.75,1,NA
0,0,NA,0,-1,"Rail"
168,169,"entseqacc.120",0.522382806,1,NA
0,0,NA,0,-1,"Car"
170,171,"iqracc.120",0.3013560175,1,NA
172,173,"qutwesp.120",6.975,1,NA
174,175,"maxnon.120",13.625,1,NA
176,177,"queigsp.30",2.25,1,NA
178,179,"kurtseqacc.30",3.040351339,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
180,181,"entacc.120",0.559979401,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Wait"
182,183,"qutweacc.30",0.0291255005,1,NA
0,0,NA,0,-1,"Rail"
184,185,"varsp.120",0.005375587,1,NA
186,187,"varsp.120",0.0005164565,1,NA
188,189,"iqrseqacc.120",0.344217395,1,NA
190,191,"twnnon.30",0.125,1,NA
192,193,"mediansp.120",0.25,1,NA
194,195,"meanseqacc.120",0.3094256915,1,NA
196,197,"qutweacc.30",0.029839244,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
198,199,"skewacc.120",9.0604859355,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
