"left daughter","right daughter","split var","split point","status","prediction"
2,3,"queigacc.120",1.9535966,1,NA
4,5,"medianseqsp.120",0.19038205,1,NA
6,7,"queignon.30",2.525,1,NA
8,9,"queigseqacc.120",0.419422783,1,NA
10,11,"qutwesp.120",4.7631215,1,NA
12,13,"iqrnon.120",1.0550144,1,NA
14,15,"varsp.120",7.582107841,1,NA
16,17,"varsp.120",0.104473039,1,NA
18,19,"maxsp.120",3.0317402,1,NA
20,21,"medianacc.120",0.1729696125,1,NA
22,23,"queigseqacc.30",0.106370438,1,NA
24,25,"kurtseqacc.120",33.744908095,1,NA
26,27,"queigsp.120",1.46057283,1,NA
0,0,NA,0,-1,"Bicycle"
28,29,"auto.corr.120",0.598044914,1,NA
30,31,"qutwenon.30",0.450524737,1,NA
32,33,"iqracc.120",0.2066429325,1,NA
34,35,"meanseqacc.120",0.2968849705,1,NA
36,37,"maxsp.30",7.625,1,NA
38,39,"queigseqacc.120",0.2216444725,1,NA
40,41,"qutwenon.120",4.325,1,NA
42,43,"maxsp.30",15.875,1,NA
44,45,"mediansp.120",10.8125,1,NA
46,47,"meannon.120",1.961378205,1,NA
0,0,NA,0,-1,"Wait"
48,49,"maxacc.120",16.258667,1,NA
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
50,51,"maxseqacc.120",1.7297127,1,NA
52,53,"minacc.120",0.010260745,1,NA
54,55,"queigsp.120",5.575,1,NA
56,57,"queignon.120",13.375,1,NA
0,0,NA,0,-1,"Wait"
58,59,"iqracc.120",1.2923683,1,NA
60,61,"meannon.120",1.785615702,1,NA
62,63,"maxnon.120",11.3638275,1,NA
64,65,"entseqacc.120",0.714207018,1,NA
66,67,"queigsp.120",10.65,1,NA
68,69,"varsp.120",21.30099352,1,NA
70,71,"queigsp.120",12.65,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
72,73,"iqrnon.120",2.71875,1,NA
74,75,"varacc.30",0.00822273,1,NA
76,77,"varsp.120",1.0103882175,1,NA
78,79,"minsp.120",2.375,1,NA
80,81,"qutweseqacc.30",0.144704747,1,NA
0,0,NA,0,-1,"Walk"
82,83,"iqrseqacc.120",0.0393205985,1,NA
84,85,"meanacc.30",1.3611043695,1,NA
86,87,"queigacc.120",0.596186464,1,NA
88,89,"maxseqacc.30",1.175181077,1,NA
90,91,"queigseqacc.120",0.0851683565,1,NA
92,93,"maxacc.120",2.02129545,1,NA
94,95,"skewacc.30",2.6302248445,1,NA
96,97,"meanacc.30",0.2256834445,1,NA
98,99,"qutweseqacc.120",0.010696415,1,NA
100,101,"maxacc.30",1.27905165,1,NA
0,0,NA,0,-1,"Wait"
102,103,"iqracc.120",0.420129298,1,NA
104,105,"qutweseqacc.120",0.106291342,1,NA
106,107,"iqrsp.30",6.65625,1,NA
108,109,"minacc.120",0.0082180545,1,NA
110,111,"auto.corr.120",0.322898945,1,NA
112,113,"varacc.120",0.0706794825,1,NA
114,115,"iqrseqacc.120",0.156763068,1,NA
116,117,"iqrseqacc.120",0.6711862425,1,NA
