"left daughter","right daughter","split var","split point","status","prediction"
2,3,"queigacc.120",1.98047342,1,NA
4,5,"iqrnon.120",0.9708772625,1,NA
6,7,"meansp.120",2.6135416665,1,NA
8,9,"medianacc.120",0.653806005,1,NA
10,11,"meannon.120",9.580802547,1,NA
12,13,"kurtseqacc.120",45.87526192,1,NA
14,15,"iqrseqacc.120",0.6392725275,1,NA
16,17,"meansp.120",0.2489583335,1,NA
18,19,"mediannon.30",0.6863688,1,NA
20,21,"meanacc.120",0.23215377,1,NA
22,23,"qutweseqacc.120",0.027168366,1,NA
24,25,"queigsp.120",2.09702493,1,NA
0,0,NA,0,-1,"Wait"
26,27,"skewacc.120",2.6719487655,1,NA
0,0,NA,0,-1,"Bicycle"
28,29,"queigseqacc.120",0.422538937,1,NA
30,31,"minacc.120",0.0147537305,1,NA
32,33,"maxseqacc.120",4.5791245,1,NA
0,0,NA,0,-1,"Bicycle"
34,35,"queigseqacc.120",0.129689277,1,NA
36,37,"maxnon.120",6.50478365,1,NA
38,39,"maxseqacc.120",2.00018839,1,NA
40,41,"maxnon.30",20.375,1,NA
42,43,"iqrnon.120",1.7063643025,1,NA
44,45,"iqrsp.30",0.274547944,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
46,47,"entseqacc.120",1.0463403165,1,NA
48,49,"qutweseqacc.120",0.033967201,1,NA
50,51,"queigseqsp.120",0.0856374,1,NA
52,53,"queigacc.30",0.324792184,1,NA
54,55,"meansp.120",0.034375,1,NA
0,0,NA,0,-1,"Walk"
56,57,"maxacc.30",1.98633305,1,NA
58,59,"meannon.30",8.0291666665,1,NA
60,61,"meanseqacc.30",0.29238506,1,NA
62,63,"iqrnon.120",11.009288075,1,NA
64,65,"queigacc.30",0.429585104,1,NA
66,67,"meanseqacc.30",0.299710351,1,NA
68,69,"varseqsp.120",0.1478555405,1,NA
70,71,"maxnon.120",22.125,1,NA
72,73,"meanseqacc.120",0.6077229545,1,NA
74,75,"mediannon.120",1.004068325,1,NA
76,77,"minsp.120",2.375,1,NA
0,0,NA,0,-1,"Bicycle"
78,79,"meanacc.120",0.2930485235,1,NA
80,81,"medianacc.30",0.88622365,1,NA
82,83,"varacc.120",2.0634105595,1,NA
84,85,"varseqsp.120",0.0065206165,1,NA
86,87,"iqracc.120",0.0741201805,1,NA
88,89,"queigacc.120",0.246223551,1,NA
90,91,"queigseqacc.120",0.21112929,1,NA
92,93,"mediannon.120",1.3125,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
94,95,"mediansp.120",0.375,1,NA
96,97,"medianseqacc.30",0.0374544485,1,NA
98,99,"qutwesp.120",0.35,1,NA
100,101,"entseqacc.120",0.7138975955,1,NA
102,103,"varsp.120",0.208164347,1,NA
104,105,"meansp.30",0.933333333,1,NA
106,107,"medianseqacc.120",0.096885267,1,NA
108,109,"meanacc.30",0.114726375,1,NA
110,111,"varseqacc.120",0.0298838435,1,NA
112,113,"iqrseqacc.120",0.1925554155,1,NA
114,115,"queigacc.30",0.071638782,1,NA
116,117,"iqracc.120",0.4432302215,1,NA
118,119,"kurtseqacc.30",12.690179715,1,NA
120,121,"minacc.120",0.002159542,1,NA
122,123,"iqrnon.120",6.21875,1,NA
124,125,"minacc.120",0.0025756615,1,NA
126,127,"maxacc.120",11.2565665,1,NA
128,129,"maxnon.120",3.875,1,NA
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Walk"
130,131,"maxnon.120",6.125,1,NA
0,0,NA,0,-1,"Walk"
132,133,"meanseqacc.120",0.042132981,1,NA
134,135,"kurtseqacc.120",16.931883135,1,NA
136,137,"varseqsp.30",0.167487685,1,NA
0,0,NA,0,-1,"Walk"
138,139,"maxacc.120",10.87780925,1,NA
140,141,"medianacc.120",0.5566022025,1,NA
142,143,"iqracc.30",0.284993559,1,NA
144,145,"entseqacc.120",0.913485041,1,NA
146,147,"entacc.120",1.132871287,1,NA
148,149,"meanseqacc.30",0.3669437345,1,NA
150,151,"entacc.30",0.268712048,1,NA
152,153,"qutwenon.30",0.25,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Walk"
154,155,"iqrseqacc.120",0.3205312775,1,NA
156,157,"mediansp.30",0.5,1,NA
158,159,"maxseqsp.120",1.5,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bus"
160,161,"queigsp.120",10.25,1,NA
162,163,"iqracc.30",0.159112539,1,NA
164,165,"iqrsp.120",13.5625,1,NA
166,167,"varsp.120",14.94539347,1,NA
0,0,NA,0,-1,"Wait"
168,169,"iqrnon.30",0.3654173315,1,NA
170,171,"iqrsp.120",0.28125,1,NA
172,173,"meannon.120",1.842441871,1,NA
174,175,"meansp.120",4.1822916665,1,NA
176,177,"medianacc.120",0.27640897,1,NA
0,0,NA,0,-1,"Bus"
178,179,"skewseqacc.30",4.9702264045,1,NA
180,181,"meanseqsp.30",0.7887931035,1,NA
182,183,"queigseqsp.30",0.3,1,NA
184,185,"meansp.120",4.042708333,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bus"
186,187,"maxnon.120",18,1,NA
188,189,"queigseqsp.120",0.875,1,NA
0,0,NA,0,-1,"Bus"
190,191,"meansp.30",16.20416667,1,NA
0,0,NA,0,-1,"Rail"
192,193,"skewseqacc.30",2.43216727,1,NA
194,195,"qutweseqacc.120",0.033594404,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
196,197,"varseqsp.30",0.4690578815,1,NA
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
198,199,"varsp.30",0.4027560915,1,NA
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
