"left daughter","right daughter","split var","split point","status","prediction"
2,3,"queigacc.120",2.02929108,1,NA
4,5,"maxseqsp.120",1.45970495,1,NA
6,7,"mediansp.120",2.875,1,NA
8,9,"queigsp.120",2.375,1,NA
10,11,"queigsp.120",12.65,1,NA
12,13,"kurtseqacc.120",28.866271215,1,NA
14,15,"iqrsp.120",3,1,NA
16,17,"iqrseqacc.120",0.3157182095,1,NA
18,19,"queignon.30",6.5,1,NA
20,21,"maxacc.120",1.41370215,1,NA
22,23,"medianacc.120",0.166548385,1,NA
24,25,"queignon.30",2.7608855,1,NA
26,27,"queigseqacc.120",1.07797031,1,NA
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Bus"
28,29,"queigsp.120",0.399498924,1,NA
30,31,"maxsp.120",2,1,NA
32,33,"iqrseqacc.120",0.2594868935,1,NA
34,35,"twnnon.30",14.625,1,NA
36,37,"meanseqacc.120",0.082374616,1,NA
38,39,"iqrseqacc.120",0.5699840335,1,NA
40,41,"maxseqacc.120",2.011616755,1,NA
42,43,"maxsp.120",23.25,1,NA
44,45,"queigseqacc.120",1.75101428,1,NA
0,0,NA,0,-1,"Bicycle"
46,47,"meannon.120",3.279513889,1,NA
48,49,"medianseqsp.120",0.0082788,1,NA
50,51,"skewseqacc.120",2.9335167955,1,NA
52,53,"queignon.30",1.125,1,NA
54,55,"entacc.120",0.3919876745,1,NA
56,57,"maxacc.30",5.44787315,1,NA
58,59,"minacc.120",0.004323096,1,NA
60,61,"queigacc.120",0.74265839,1,NA
62,63,"qutweseqacc.120",0.060899676,1,NA
64,65,"mediannon.30",23.1167655,1,NA
66,67,"iqrsp.120",3.125,1,NA
68,69,"maxacc.120",1.0799514,1,NA
70,71,"qutweacc.30",0.360894053,1,NA
72,73,"maxsp.120",8.625,1,NA
74,75,"minsp.30",21.75,1,NA
76,77,"queigsp.120",13.725,1,NA
78,79,"mediansp.120",17.0625,1,NA
0,0,NA,0,-1,"Car"
80,81,"varsp.120",0.6066679795,1,NA
82,83,"meannon.30",2.225,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bicycle"
84,85,"entseqacc.120",0.446700306,1,NA
86,87,"maxsp.120",1.75,1,NA
88,89,"qutweacc.30",0.27760065,1,NA
90,91,"mediannon.120",1.5,1,NA
92,93,"meansp.120",0.0229166665,1,NA
94,95,"varseqsp.120",0.011309821,1,NA
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Rail"
96,97,"queignon.120",5.2,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Rail"
98,99,"mediansp.30",13.4375,1,NA
100,101,"varsp.30",0.063218391,1,NA
0,0,NA,0,-1,"Car"
102,103,"meannon.120",5.9778645835,1,NA
104,105,"meanseqsp.30",0.8060344825,1,NA
106,107,"maxsp.120",12.125,1,NA
108,109,"twnnon.30",1.075,1,NA
110,111,"queigseqacc.120",0.158733826,1,NA
112,113,"iqrnon.120",1.28125,1,NA
114,115,"maxnon.30",1.59135215,1,NA
116,117,"qutweseqacc.120",0.0632797275,1,NA
118,119,"entacc.30",0.859698455,1,NA
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
120,121,"kurtseqacc.120",81.370717435,1,NA
122,123,"maxseqacc.120",4.036870535,1,NA
124,125,"varseqacc.30",0.0097953765,1,NA
126,127,"minsp.30",2,1,NA
128,129,"maxnon.120",2.875,1,NA
0,0,NA,0,-1,"Walk"
130,131,"medianacc.30",2.0641077,1,NA
132,133,"meannon.120",0.105769231,1,NA
134,135,"entseqacc.30",0.556398932,1,NA
136,137,"iqracc.30",0.117805715,1,NA
138,139,"queigseqacc.120",0.205309278,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Car"
140,141,"varseqsp.120",0.000520759,1,NA
142,143,"medianacc.30",1.3892814,1,NA
0,0,NA,0,-1,"Walk"
144,145,"medianacc.120",0.11625179,1,NA
146,147,"maxnon.30",1.0198445,1,NA
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
148,149,"queigacc.30",0.372554243,1,NA
0,0,NA,0,-1,"Bus"
150,151,"minacc.30",0.00040597,1,NA
0,0,NA,0,-1,"Car"
