"left daughter","right daughter","split var","split point","status","prediction"
2,3,"queigseqacc.120",1.063927815,1,NA
4,5,"queigsp.120",12.59869705,1,NA
6,7,"maxsp.30",3.128878,1,NA
8,9,"qutweseqacc.120",0.093068536,1,NA
10,11,"medianacc.120",0.18443093,1,NA
12,13,"varsp.120",0.8907326965,1,NA
14,15,"qutwenon.120",1.59777747,1,NA
16,17,"varsp.120",0.6024925595,1,NA
18,19,"iqrnon.120",3.088317325,1,NA
20,21,"skewacc.120",4.0748446015,1,NA
22,23,"queigacc.120",1.58694129,1,NA
24,25,"iqrnon.120",1.0550144,1,NA
26,27,"queigseqacc.120",1.77879245,1,NA
28,29,"varacc.30",2.9075721795,1,NA
30,31,"maxsp.120",10.125,1,NA
32,33,"qutweseqacc.30",0.03620684,1,NA
34,35,"varseqacc.120",0.0155770965,1,NA
36,37,"queignon.30",8.8677001,1,NA
38,39,"qutwesp.120",5.94145561,1,NA
40,41,"maxacc.120",2.4426775,1,NA
42,43,"varacc.120",0.0186752255,1,NA
44,45,"qutweseqacc.120",0.033389286,1,NA
0,0,NA,0,-1,"Bus"
46,47,"qutwesp.30",2.03501375,1,NA
48,49,"queigacc.120",2.61476384,1,NA
0,0,NA,0,-1,"Bicycle"
50,51,"meanseqacc.120",1.437409788,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bicycle"
52,53,"queignon.120",12.2834164,1,NA
54,55,"queigsp.30",0.025,1,NA
56,57,"entacc.120",0.327058841,1,NA
58,59,"qutweacc.120",0.209406628,1,NA
60,61,"meanseqsp.120",0.136554622,1,NA
0,0,NA,0,-1,"Bicycle"
62,63,"queigseqsp.120",0.827718,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
64,65,"queigsp.120",25.025,1,NA
66,67,"iqrseqacc.30",0.4521696765,1,NA
0,0,NA,0,-1,"Rail"
68,69,"skewacc.30",2.189235479,1,NA
70,71,"maxsp.120",21.125,1,NA
72,73,"kurtseqacc.120",4.838804545,1,NA
74,75,"medianacc.120",0.27623934,1,NA
76,77,"qutweseqacc.30",0.307171769,1,NA
78,79,"qutweacc.120",0.282809599,1,NA
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bus"
80,81,"skewacc.120",2.8326150615,1,NA
82,83,"varsp.120",0.0558976715,1,NA
84,85,"mediannon.120",0.19853595,1,NA
86,87,"queigacc.120",0.946548172,1,NA
88,89,"maxsp.120",7.5,1,NA
90,91,"mediansp.120",0.875,1,NA
92,93,"iqrseqacc.120",0.135323695,1,NA
94,95,"queigsp.120",10.275,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
96,97,"iqracc.120",0.2616264995,1,NA
0,0,NA,0,-1,"Car"
98,99,"iqrsp.120",11.65625,1,NA
0,0,NA,0,-1,"Bus"
100,101,"queignon.120",15.975,1,NA
