"left daughter","right daughter","split var","split point","status","prediction"
2,3,"meanacc.120",1.3886393735,1,NA
4,5,"queigsp.120",12.59869705,1,NA
6,7,"queigsp.120",2.625,1,NA
8,9,"meansp.120",0.4620757805,1,NA
10,11,"maxacc.120",1.22430685,1,NA
12,13,"skewseqacc.120",5.2982836085,1,NA
14,15,"maxsp.120",9.875,1,NA
16,17,"queigseqacc.120",0.628546924,1,NA
18,19,"maxsp.120",7.625,1,NA
20,21,"queigacc.120",0.40574774,1,NA
22,23,"qutweseqacc.120",0.0351125115,1,NA
24,25,"iqrnon.120",1.7063643025,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bicycle"
26,27,"maxacc.120",13.7497035,1,NA
28,29,"maxseqsp.120",2.375,1,NA
30,31,"minseqacc.30",0.0005145575,1,NA
32,33,"meanseqacc.120",0.2803677695,1,NA
34,35,"varacc.120",0.0458519365,1,NA
36,37,"maxseqacc.120",0.9532792855,1,NA
38,39,"meanseqacc.120",0.121776158,1,NA
40,41,"maxseqacc.120",1.990423445,1,NA
42,43,"medianacc.30",1.01039685,1,NA
44,45,"meannon.30",2.225,1,NA
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
46,47,"skewacc.120",1.726815389,1,NA
48,49,"queigseqacc.30",0.7079524945,1,NA
50,51,"queigseqacc.120",0.72279785,1,NA
52,53,"minacc.120",0.0011874275,1,NA
54,55,"auto.corr.120",0.5902501935,1,NA
56,57,"queigsp.120",1.8671807,1,NA
58,59,"meanacc.120",0.2692084385,1,NA
60,61,"qutweseqacc.120",0.014979917,1,NA
62,63,"qutwesp.120",15.725,1,NA
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
64,65,"qutwenon.30",12.725,1,NA
66,67,"meanacc.120",0.2880300515,1,NA
68,69,"varseqacc.120",0.4789150355,1,NA
70,71,"maxnon.120",23.25,1,NA
0,0,NA,0,-1,"Bus"
72,73,"mediansp.120",2,1,NA
74,75,"qutwenon.30",2.375,1,NA
76,77,"qutweseqacc.120",0.0098590425,1,NA
78,79,"skewseqacc.30",1.854300028,1,NA
80,81,"minacc.120",0.0013763365,1,NA
0,0,NA,0,-1,"Wait"
82,83,"meanseqacc.30",0.237112892,1,NA
84,85,"skewacc.30",0.727922194,1,NA
0,0,NA,0,-1,"Wait"
86,87,"iqrnon.30",1.5,1,NA
88,89,"maxnon.120",3.875,1,NA
90,91,"medianacc.120",0.0781126405,1,NA
92,93,"maxsp.30",3.25,1,NA
94,95,"varacc.30",3.0973020815,1,NA
96,97,"meanseqacc.120",0.091251439,1,NA
98,99,"maxnon.120",14.375,1,NA
100,101,"skewacc.120",3.9752318755,1,NA
102,103,"mediansp.30",11.46482075,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
104,105,"maxsp.120",18.875,1,NA
0,0,NA,0,-1,"Rail"
106,107,"minacc.120",0.007371812,1,NA
108,109,"meanacc.30",0.308584476,1,NA
110,111,"mediansp.120",11.375,1,NA
112,113,"varseqsp.120",0.3487305935,1,NA
114,115,"meannon.120",18.23443396,1,NA
0,0,NA,0,-1,"Car"
116,117,"iqrseqacc.30",0.0465941605,1,NA
0,0,NA,0,-1,"Wait"
118,119,"meannon.30",2.6083333335,1,NA
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
120,121,"qutwenon.120",0.05,1,NA
122,123,"auto.corr.30",0.355655206,1,NA
124,125,"auto.corr.120",0.4221265985,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
126,127,"meanseqsp.120",0.0430672265,1,NA
128,129,"kurtseqacc.120",5.0441458355,1,NA
0,0,NA,0,-1,"Wait"
130,131,"maxnon.30",0.625,1,NA
132,133,"meanseqacc.120",0.076093935,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bicycle"
134,135,"maxseqsp.120",0.03857395,1,NA
0,0,NA,0,-1,"Wait"
136,137,"minacc.120",0.00040597,1,NA
138,139,"iqrsp.120",7.875,1,NA
140,141,"varseqsp.120",0.4068330725,1,NA
142,143,"queigsp.30",14.375,1,NA
144,145,"qutweacc.30",0.0419801595,1,NA
146,147,"maxsp.120",10,1,NA
148,149,"kurtacc.30",13.097548215,1,NA
150,151,"qutwesp.30",12.2100105,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
152,153,"skewseqacc.120",2.318587031,1,NA
154,155,"varsp.30",4.808979885,1,NA
0,0,NA,0,-1,"Car"
156,157,"iqrseqacc.120",0.2327862415,1,NA
158,159,"meannon.120",10.33625,1,NA
160,161,"iqrsp.120",17.59375,1,NA
162,163,"varseqacc.120",0.561150732,1,NA
0,0,NA,0,-1,"Bus"
164,165,"meanseqacc.120",0.376220683,1,NA
0,0,NA,0,-1,"Rail"
