"left daughter","right daughter","split var","split point","status","prediction"
2,3,"maxsp.120",3.63336635,1,NA
4,5,"meanacc.30",0.649133409,1,NA
6,7,"meannon.120",9.578991228,1,NA
8,9,"iqracc.120",0.5917290015,1,NA
10,11,"meanseqacc.120",0.617593606,1,NA
12,13,"varsp.120",3.709845501,1,NA
14,15,"iqrseqacc.120",0.147941065,1,NA
16,17,"twnnon.30",0.425,1,NA
18,19,"qutwenon.120",1.375,1,NA
20,21,"queigseqacc.30",0.79550925,1,NA
22,23,"meansp.30",2.05,1,NA
24,25,"qutweseqacc.120",0.04320566,1,NA
26,27,"iqrseqacc.30",0.111347251,1,NA
28,29,"queigsp.120",23.75,1,NA
30,31,"maxsp.120",21.059746,1,NA
32,33,"kurtacc.30",5.2026493465,1,NA
34,35,"iqracc.30",0.13016346,1,NA
36,37,"minacc.120",0.0008157675,1,NA
38,39,"auto.corr.120",0.464135417,1,NA
40,41,"kurtacc.30",2.692952107,1,NA
42,43,"maxseqacc.30",7.54963425,1,NA
44,45,"iqrsp.120",1.7625783625,1,NA
46,47,"meanseqacc.120",1.3692184715,1,NA
48,49,"queigacc.30",0.61863367,1,NA
50,51,"queigacc.120",5.7888552,1,NA
52,53,"meansp.30",1.0833333335,1,NA
54,55,"medianacc.120",0.404739315,1,NA
56,57,"qutweacc.120",0.10245784,1,NA
0,0,NA,0,-1,"Car"
58,59,"kurtacc.120",27.33150935,1,NA
60,61,"iqrsp.120",0.375,1,NA
62,63,"iqracc.120",0.123226991,1,NA
64,65,"iqrseqacc.120",0.042467483,1,NA
66,67,"minacc.120",0.001624773,1,NA
68,69,"queigsp.30",0.275,1,NA
0,0,NA,0,-1,"Wait"
70,71,"iqrnon.120",0.4907138875,1,NA
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Rail"
72,73,"iqrnon.120",0.4329018025,1,NA
74,75,"iqracc.120",0.413454735,1,NA
0,0,NA,0,-1,"Wait"
76,77,"queignon.120",2.1736555,1,NA
78,79,"minacc.30",0.326253825,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
80,81,"auto.corr.120",0.50787249,1,NA
82,83,"skewseqacc.30",2.281784321,1,NA
84,85,"mediannon.120",1.375,1,NA
0,0,NA,0,-1,"Walk"
86,87,"varsp.120",15.97824755,1,NA
88,89,"qutweacc.120",0.064201103,1,NA
90,91,"mediansp.120",7.1875,1,NA
92,93,"varseqsp.120",0.154817551,1,NA
94,95,"iqrseqacc.120",0.1368260035,1,NA
96,97,"varsp.120",16.209162728,1,NA
98,99,"queignon.120",18.725,1,NA
100,101,"varacc.120",0.09026876,1,NA
0,0,NA,0,-1,"Rail"
102,103,"queigsp.120",16.675,1,NA
104,105,"queignon.120",0.125,1,NA
106,107,"meanseqsp.120",0.0042016805,1,NA
108,109,"medianseqacc.120",0.0295951575,1,NA
110,111,"varseqacc.120",0.042109931,1,NA
112,113,"minseqacc.120",0.00019015,1,NA
114,115,"iqrsp.120",1.125,1,NA
116,117,"iqrnon.30",0.4375,1,NA
118,119,"mediansp.30",0.625,1,NA
120,121,"meanacc.30",0.2054504715,1,NA
122,123,"varacc.120",3.561655713,1,NA
124,125,"qutwesp.120",0.475,1,NA
126,127,"medianseqacc.120",0.075542025,1,NA
128,129,"qutweacc.120",0.0393573665,1,NA
130,131,"meanacc.120",1.0340074025,1,NA
132,133,"medianseqacc.30",0.0333297925,1,NA
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Walk"
134,135,"queignon.30",6.025,1,NA
136,137,"maxseqacc.120",1.382517245,1,NA
0,0,NA,0,-1,"Bicycle"
138,139,"queigseqacc.30",0.380693312,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bicycle"
140,141,"qutweseqacc.30",0.0068268805,1,NA
142,143,"queigseqacc.120",0.139301961,1,NA
144,145,"queigseqacc.120",0.186027765,1,NA
146,147,"mediansp.30",7.75,1,NA
148,149,"queignon.120",13.45,1,NA
150,151,"maxseqacc.120",1.189932327,1,NA
152,153,"meannon.120",5.3365772565,1,NA
154,155,"varseqacc.120",0.051655358,1,NA
156,157,"varseqacc.120",0.0371857255,1,NA
158,159,"iqrnon.30",0.125,1,NA
0,0,NA,0,-1,"Bus"
160,161,"minnon.30",0.125,1,NA
162,163,"qutwesp.120",4.975,1,NA
164,165,"meanseqsp.120",0.4527310925,1,NA
166,167,"skewacc.120",4.013296938,1,NA
0,0,NA,0,-1,"Car"
168,169,"minnon.30",13.5,1,NA
0,0,NA,0,-1,"Car"
170,171,"qutweacc.30",0.330371513,1,NA
172,173,"queignon.30",0.05,1,NA
174,175,"varacc.30",0.108228284,1,NA
0,0,NA,0,-1,"Wait"
176,177,"varsp.30",0.0010416665,1,NA
0,0,NA,0,-1,"Bus"
178,179,"skewacc.120",2.5687078935,1,NA
180,181,"varsp.120",0.6084515055,1,NA
182,183,"queigseqacc.30",0.0610527745,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Car"
184,185,"varacc.30",0.026279477,1,NA
186,187,"maxacc.30",5.434871,1,NA
188,189,"varseqacc.30",0.0625160695,1,NA
0,0,NA,0,-1,"Walk"
190,191,"skewacc.120",1.849221797,1,NA
0,0,NA,0,-1,"Walk"
192,193,"auto.corr.30",0.235669248,1,NA
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Rail"
194,195,"qutweseqacc.30",0.082022321,1,NA
196,197,"minacc.120",0.000584116,1,NA
198,199,"maxnon.120",0.75,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Bicycle"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
