"left daughter","right daughter","split var","split point","status","prediction"
2,3,"iqracc.120",1.201501455,1,NA
4,5,"varsp.120",0.7004967615,1,NA
6,7,"qutwesp.120",2.625,1,NA
8,9,"meansp.120",2.8282773915,1,NA
10,11,"queigseqacc.120",0.202530513,1,NA
12,13,"meansp.120",1.828125,1,NA
14,15,"iqrseqacc.30",0.464998263,1,NA
16,17,"meanacc.120",0.5040314115,1,NA
18,19,"mediannon.120",7.75,1,NA
20,21,"meanacc.30",0.278051974,1,NA
22,23,"mediannon.30",13.0625,1,NA
24,25,"varsp.120",1.0225840335,1,NA
26,27,"meansp.120",2.2927083335,1,NA
28,29,"queigseqacc.120",0.61583055,1,NA
0,0,NA,0,-1,"Bicycle"
30,31,"queigsp.120",0.275,1,NA
32,33,"meanseqacc.120",0.313474279,1,NA
0,0,NA,0,-1,"Bicycle"
34,35,"iqrnon.120",0.375,1,NA
36,37,"meannon.120",6.2820970695,1,NA
38,39,"mediannon.120",9.5625,1,NA
40,41,"queigsp.120",12.5470915,1,NA
42,43,"meansp.120",12.04760043,1,NA
44,45,"varsp.120",0.6134081755,1,NA
46,47,"entseqacc.120",0.795454297,1,NA
0,0,NA,0,-1,"Wait"
48,49,"varseqsp.30",0.0213977835,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
50,51,"maxseqacc.120",1.73757045,1,NA
52,53,"meanseqsp.120",0.031512605,1,NA
54,55,"queigsp.30",1.175,1,NA
56,57,"meanseqacc.30",0.3804205935,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
58,59,"meanacc.120",0.113095949,1,NA
60,61,"maxsp.120",24.625,1,NA
62,63,"entacc.30",0.1894596635,1,NA
64,65,"minacc.120",0.06945162,1,NA
66,67,"meanseqacc.120",0.524628807,1,NA
68,69,"iqracc.30",0.180068472,1,NA
70,71,"varacc.120",0.0505874845,1,NA
72,73,"varsp.30",0.047153291,1,NA
