"left daughter","right daughter","split var","split point","status","prediction"
2,3,"queignon.120",2.04620874,1,NA
4,5,"queigseqacc.120",0.431928725,1,NA
6,7,"medianseqacc.30",0.3396486125,1,NA
8,9,"skewseqacc.120",3.098489125,1,NA
10,11,"mediansp.120",0.0625,1,NA
12,13,"meansp.120",6.73125,1,NA
14,15,"meannon.120",5.625,1,NA
16,17,"maxseqacc.120",0.247022938,1,NA
18,19,"qutwesp.30",0.25,1,NA
20,21,"medianseqacc.120",0.23564414,1,NA
22,23,"medianseqacc.120",0.10684362,1,NA
24,25,"qutweseqacc.120",0.023885225,1,NA
26,27,"queigseqacc.120",0.2059180655,1,NA
28,29,"meannon.120",2.512048193,1,NA
30,31,"queignon.120",12.9,1,NA
0,0,NA,0,-1,"Wait"
32,33,"maxacc.120",2.2431229,1,NA
34,35,"iqrnon.120",0.4910014125,1,NA
36,37,"maxnon.120",1.625,1,NA
38,39,"minseqacc.120",1.37e-06,1,NA
40,41,"entseqacc.120",1.037683121,1,NA
42,43,"minsp.30",0.375,1,NA
44,45,"maxsp.30",2.43497025,1,NA
46,47,"varseqacc.120",0.007355867,1,NA
48,49,"varseqsp.120",0.109261501,1,NA
50,51,"mediansp.120",17.1875,1,NA
52,53,"maxsp.120",23.125,1,NA
54,55,"meanacc.120",2.052738754,1,NA
0,0,NA,0,-1,"Bicycle"
56,57,"queigseqacc.30",0.667347984,1,NA
58,59,"queigacc.120",1.4564866,1,NA
60,61,"meanacc.120",0.154812076,1,NA
0,0,NA,0,-1,"Wait"
62,63,"skewacc.30",1.821471605,1,NA
64,65,"queigseqacc.120",0.116981,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Car"
66,67,"medianacc.120",0.691646965,1,NA
68,69,"qutweseqacc.120",0.0573466675,1,NA
70,71,"auto.corr.30",0.5838829545,1,NA
72,73,"meansp.120",0.279835541,1,NA
0,0,NA,0,-1,"Rail"
0,0,NA,0,-1,"Walk"
74,75,"medianacc.120",0.97080845,1,NA
76,77,"kurtacc.120",12.9162651145,1,NA
78,79,"meansp.120",1.701041667,1,NA
80,81,"qutwesp.120",0.375,1,NA
82,83,"iqrsp.120",0.1875,1,NA
84,85,"varacc.120",0.0710454075,1,NA
86,87,"queigacc.30",0.409421816,1,NA
88,89,"maxsp.120",23.625,1,NA
90,91,"medianacc.120",0.80449648,1,NA
0,0,NA,0,-1,"Car"
92,93,"qutwenon.120",1.9,1,NA
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
94,95,"iqrsp.30",1,1,NA
96,97,"auto.corr.30",0.063173914,1,NA
98,99,"maxseqsp.30",1.417269,1,NA
100,101,"varseqacc.30",0.003737016,1,NA
102,103,"minacc.30",0.13335967,1,NA
104,105,"skewacc.30",0.563832358,1,NA
106,107,"minacc.30",0.00053103,1,NA
0,0,NA,0,-1,"Bus"
108,109,"entseqacc.120",1.097915906,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
110,111,"medianacc.120",0.1240879375,1,NA
112,113,"iqracc.30",0.375376,1,NA
114,115,"maxacc.120",5.8921825,1,NA
116,117,"maxseqacc.120",8.1308862,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Walk"
118,119,"auto.corr.120",0.3416072355,1,NA
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Bicycle"
120,121,"skewacc.120",3.2260052925,1,NA
0,0,NA,0,-1,"Rail"
122,123,"maxsp.120",13.875,1,NA
124,125,"minacc.30",0.056720832,1,NA
126,127,"varseqacc.30",0.148633154,1,NA
128,129,"skewacc.120",3.3025018215,1,NA
130,131,"iqrsp.120",8.875,1,NA
132,133,"iqracc.120",0.4389575445,1,NA
134,135,"queigseqsp.120",0.925,1,NA
136,137,"mediannon.120",9.369216681,1,NA
138,139,"varseqacc.30",0.0165208985,1,NA
0,0,NA,0,-1,"Car"
140,141,"mediannon.120",16.9375,1,NA
142,143,"iqrsp.120",3.335523,1,NA
144,145,"maxnon.120",6,1,NA
