"left daughter","right daughter","split var","split point","status","prediction"
2,3,"queignon.120",2.15996454,1,NA
4,5,"meanseqacc.120",0.380679399,1,NA
6,7,"medianseqacc.120",0.3451340125,1,NA
8,9,"qutwesp.30",0.25,1,NA
10,11,"iqrseqacc.120",0.498076202,1,NA
12,13,"queignon.120",12.975,1,NA
14,15,"maxsp.120",2.5264475,1,NA
16,17,"entseqacc.120",0.783364445,1,NA
18,19,"maxsp.120",1.25,1,NA
20,21,"meanacc.120",0.669694228,1,NA
22,23,"queigacc.120",2.13378301,1,NA
24,25,"qutweseqacc.120",0.0198236715,1,NA
26,27,"iqracc.120",0.2103064015,1,NA
28,29,"entacc.30",0.279372371,1,NA
30,31,"maxnon.30",10.2317865,1,NA
32,33,"kurtacc.120",8.80734926,1,NA
34,35,"maxacc.30",14.286599,1,NA
0,0,NA,0,-1,"Rail"
36,37,"minnon.30",1.875,1,NA
0,0,NA,0,-1,"Walk"
38,39,"iqrseqacc.120",0.4464679465,1,NA
40,41,"qutweacc.120",0.425709403,1,NA
42,43,"queigseqacc.120",1.185068405,1,NA
44,45,"mediansp.120",2.4375,1,NA
46,47,"iqrsp.120",1.78125,1,NA
48,49,"meanseqacc.120",0.1461561695,1,NA
50,51,"qutwesp.120",5.325,1,NA
0,0,NA,0,-1,"Walk"
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Bicycle"
52,53,"meansp.120",12.132221355,1,NA
54,55,"varacc.30",0.0057082935,1,NA
56,57,"iqrnon.120",0.454530694,1,NA
58,59,"meansp.120",0.2645833335,1,NA
0,0,NA,0,-1,"Rail"
60,61,"iqrsp.30",2.625,1,NA
0,0,NA,0,-1,"Wait"
0,0,NA,0,-1,"Wait"
62,63,"skewseqacc.30",1.9527848455,1,NA
64,65,"queigsp.120",1.89289983,1,NA
66,67,"qutweacc.30",0.978627436,1,NA
68,69,"meansp.120",0.03125,1,NA
70,71,"varsp.120",1.023737307,1,NA
72,73,"iqracc.30",0.140019177,1,NA
74,75,"meanacc.120",0.402880349,1,NA
76,77,"meanacc.30",0.5130032745,1,NA
78,79,"qutwesp.120",1.1110798,1,NA
80,81,"qutwesp.120",14.225,1,NA
82,83,"meansp.120",8.4770833335,1,NA
84,85,"medianacc.120",0.7791341275,1,NA
86,87,"meanseqsp.30",0.0344827585,1,NA
0,0,NA,0,-1,"Bus"
0,0,NA,0,-1,"Car"
88,89,"iqracc.120",0.080030373,1,NA
90,91,"meanacc.30",0.211076607,1,NA
92,93,"varseqsp.120",0.8867326595,1,NA
94,95,"queigacc.30",0.190071199,1,NA
